ID,type,v1性別,v2出生年,v3學歷,v4任教學校類型,v5任教學校地點的所在縣市,v6擔任志工的頻率,v7參與宗教活動（如祈禱、誦經、慶典或參拜儀式等）的頻率,v8練習靜坐、冥想的頻率,v9使用社群網路平台（Facebook、Line、Twitter、We-Chat、Skype等）的頻率,v10是否有意願參加本研究於寒暑假期間辦理的教師心理健康促進工作坊,a01,a02,a03,a04,a05,a06,a07,a08,a09,a10,a11,a12,a13,a14,a15,b01,b02,b03,b04,b05,b06,b07,b08,b09,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,age,aa2,aa4,aa5,aa6,aa7,aa10,aa11,A_score,B_score,C_score,dd01,dd02,dd03,dd04,dd05,dd06,dd07,dd08,dd09,dd10,dd11,dd12,dd13,dd14,dd15,dd16,dd17,dd18,dd19,dd20,dd21,dd22,D_score
56,1,2,59,3,2,8,3,2,1,4,1,3,2,3,2,1,2,2,3,3,2,2,3,3,3,3,3,3,3,4,3,3,3,3,4,4,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,2,2,1,1,1,1,49,3,3,4,3,3,3,3,46,66,30,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,7
57,1,1,51,2,1,8,3,2,1,3,1,4,3,4,2,2,3,1,4,4,2,2,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,57,2,3,3,2,4,3,3,50,78,40,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,14
58,1,2,53,3,3,8,1,1,1,3,2,3,2,4,2,1,2,1,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,4,4,3,3,3,2,3,3,3,4,4,3,3,3,3,3,2,1,1,2,2,1,3,3,2,2,2,2,2,1,3,3,3,2,4,2,2,2,2,55,3,3,4,3,4,3,3,46,61,31,0,0,1,1,0,2,2,1,1,1,1,1,0,2,2,2,1,3,1,1,1,1,25
59,1,1,58,4,1,8,2,1,2,2,9,3,1,3,1,1,1,1,4,3,1,1,3,3,3,3,3,3,3,3,4,3,3,3,4,4,3,2,3,3,3,3,3,3,2,2,3,3,4,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2,2,1,1,2,1,2,2,9,2,2,1,1,1,2,50,4,4,4,4,4,4,4,53,60,31,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1, ,1,1,0,0,0,1, 
60,1,1,67,2,1,8,1,1,3,2,2,4,2,4,2,2,2,2,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,41,3,3,3,3,3,3,3,53,80,40,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,16
61,1,2,73,2,1,8,1,2,1,3,2,2,3,3,2,1,2,2,3,2,2,3,2,2,3,2,3,3,2,3,3,3,3,3,4,4,3,2,3,4,4,4,3,3,2,3,3,3,3,3,3,3,4,3,3,3,1,2,2,2,2,3,3,4,3,2,3,2,2,2,2,2,2,3,2,2,2,2,35,2,3,4,3,3,3,2,39,62,31,0,1,1,1,1,2,2,3,2,1,2,1,1,1,1,1,1,2,1,1,1,1,28
62,1,2,78,2,2,8,2,2,1,3,2,2,3,2,3,1,2,2,3,4,3,2,2,2,2,3,4,2,2,2,3,2,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,2,3,3,1,2,2,2,1,3,3,2,4,4,2,3,2,2,2,2,2,2,2,2,3,3,30,2,2,4,3,3,2,3,39,57,29,0,1,1,1,0,2,2,1,3,3,1,2,1,1,1,1,1,1,1,1,2,2,29
63,1,1,57,3,2,8,1,1,1,1,2,3,2,3,2,2,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,3,2,2,2,3,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,51,3,3,3,2,3,3,3,44,53,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,9
64,1,1,77,2,2,8,2,2,2,3,1,2,1,4,1,1,1,1,3,3,1,1,4,3,4,4,4,4,4,4,4,3,3,2,4,4,3,3,3,4,4,3,3,3,3,3,4,4,4,4,4,4,4,3,3,4,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,31,4,4,4,4,4,4,4,55,68,38,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,4
65,1,2,49,2,2,8,2,4,4,1,1,3,3,4,2,2,2,2,4,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,1,1,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,59,2,3,3,3,3,3,3,46,69,30,1,0,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,25
66,1,2,73,2,1,8,2,1,1,4,1,3,3,4,2,4,2,2,4,4,3,2,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,4,4,3,3,3,2,3,3,2,4,4,4,3,4,3,4,4,2,2,1,2,2,2,4,2,4,4,2,2,1,2,4,2,1,2,2,2,3,3,35,2,3,1,3,3,2,3,43,61,35,1,1,0,1,1,1,3,1,3,3,1,1,0,1,3,1,0,1,1,1,2,2,29
67,1,1,57,2,1,8,1,1,1,1,2,2,1,1,1,1,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,1,1,1,51,4,4,4,2,4,2,3,44,60,30,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,5
68,1,2,58,2,1,8,1,1,1,1,2,3,1,3,1,1,3,1,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,2,3,4,4,3,3,2,2,2,3,3,3,3,3,3,4,3,3,3,1,1,2,1,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,50,4,4,4,2,4,3,3,48,61,31,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,8
69,1,1,55,2,1,9,1,1,1,2,2,3,3,3,3,1,2,2,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,1,1,1,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,53,2,2,4,3,3,3,4,45,54,30,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,10
70,1,2,54,3,2,9,2,1,1,1,2,2,2,3,2,1,3,2,3,3,2,2,3,3,4,3,4,3,3,3,3,4,3,3,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,54,3,3,4,2,3,3,3,45,67,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1,2,70,3,2,9,1,2,2,2,2,3,2,3,2,2,3,2,3,3,2,2,2,2,3,3,3,4,2,3,2,3,2,3,3,3,3,2,2,3,3,2,2,2,2,3,3,3,3,2,3,2,3,3,3,2,2,2,2,2,2,2,3,3,2,2,2,2,1,2,2,2,2,2,3,3,3,3,38,3,3,3,2,3,3,3,42,52,27,1,1,1,1,1,1,2,2,1,1,1,1,0,1,1,1,1,1,2,2,2,2,27
72,1,2,67,2,2,9,2,2,2,4,2,3,2,2,2,2,3,2,3,3,2,2,3,2,3,2,3,4,2,3,3,3,3,2,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,2,1,2,2,2,1,2,3,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,41,3,3,3,2,3,3,3,41,61,29,0,1,1,1,0,1,2,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,21
73,1,2,79,2,2,9,2,3,1,3,2,3,2,3,2,1,2,1,4,3,2,1,4,4,4,4,4,3,3,3,4,4,3,3,3,3,3,1,3,3,3,3,2,3,1,3,4,4,3,4,4,4,4,3,4,4,1,1,1,2,2,2,3,2,3,2,2,2,1,1,3,2,1,3,3,3,2,4,29,3,3,4,3,4,3,4,53,58,38,0,0,0,1,1,1,2,1,2,1,1,1,0,0,2,1,0,2,2,2,1,3,24
74,1,1,47,2,1,9,1,1,4,1,2,4,1,4,1,1,3,1,3,3,2,1,3,3,4,4,4,4,3,3,4,4,3,3,4,4,4,2,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,61,4,4,4,2,4,3,4,53,73,38,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,5
75,1,1,70,3,2,9,1,2,1,3,2,3,2,3,2,2,2,2,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,2,3,2,3,2,3,3,2,2,3,3,2,3,3,3,3,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,38,3,3,3,3,3,3,2,44,53,28,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,22
76,1,1,62,2,2,9,2,2,2,2,2,3,2,3,4,2,4,4,2,3,3,2,2,2,2,2,3,3,3,3,4,4,4,3,3,3,3,3,3,4,3,3,3,3,3,4,4,4,3,3,3,2,3,3,3,3,1,1,2,2,1,2,2,2,2,1,1,2,1,2,2,1,2,2,1,2,2,2,46,3,1,3,1,1,2,3,33,65,31,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,14
77,1,2,61,3,1,9,1,2,1,2,1,3,2,4,2,2,2,1,4,3,2,1,3,3,3,3,3,4,3,4,3,3,3,3,3,3,4,3,4,4,4,3,3,3,3,3,4,3,4,4,4,3,3,3,3,3,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,1,1,2,2,2,1,1,47,3,3,3,3,4,3,4,49,66,34,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,10
78,1,1,70,3,2,9,1,1,1,3,2,3,2,3,2,3,3,2,3,3,2,2,3,3,3,3,4,3,3,3,4,3,3,2,3,3,2,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,1,2,2,2,3,3,2,2,2,1,1,1,1,3,2,1,2,1,1,4,3,38,3,3,2,2,3,3,3,43,55,29,0,0,1,1,1,2,2,1,1,1,0,0,0,0,2,1,0,1,0,0,3,2,19
79,1,1,70,3,2,9,1,1,1,2,2,2,4,3,2,2,3,2,3,3,2,2,2,2,2,2,3,3,2,3,3,3,3,3,3,3,3,1,3,3,3,3,2,3,2,3,3,2,3,2,2,2,3,2,2,2,1,2,2,2,2,2,3,3,3,2,2,2,1,2,2,2,2,2,2,2,1,2,38,1,3,3,2,3,3,3,37,55,23,0,1,1,1,1,1,2,2,2,1,1,1,0,1,1,1,1,1,1,1,0,1,22
80,1,2,53,2,3,9,2,1,3,4,1,3,2,3,2,1,1,1,3,3,1,1,4,3,4,4,3,4,3,4,4,3,3,3,4,3,4,4,4,4,4,3,3,3,3,4,3,4,4,4,4,4,4,4,4,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,55,3,3,4,4,4,4,4,53,70,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
81,1,2, ,9,1,9,2,2,1,2,1,2,1,2,1,2,2,1,3,2,2,2,3,3,2,4,3,2,3,2,3,3,3,3,4,3,3,2,3,3,3,3,3,3,2,2,3,3,3,3,3,2,3,3,3,3,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2, ,4,4,3,3,4,3,3,45,56,29,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,16
82,1,2,58,2,1,9,1,2,2,2,2,3,2,4,2,1,2,2,3,4,2,2,3,3,3,3,4,4,3,3,3,3,3,3,4,3,3,2,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,2,2,50,3,3,4,3,3,3,3,48,63,31,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,11
83,1,1,55,3,3,9,2,2,2,3,2,2,2,3,2,3,2,4,2,3,2,2,2,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,3,2,2,2,3,2,2,3,3,3,3,4,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,53,3,3,2,3,1,3,3,38,55,28,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,18
84,1,1,59,2,2,10,1,1,1,2,2,3,2,3,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,2,2,2,2,2,3,3,3,3,3,3,2,3,3,3,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,49,3,3,3,3,3,3,3,45,52,29,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,15
85,1,1,64,2,1,10,2,2,1,2,1,2,2,3,2,2,3,2,3,3,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,3,2,3,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,44,3,3,3,2,3,3,3,39,56,28,0,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,21
86,1,1,58,3,1,10,1,2,1,2,2,3,2,3,2,3,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,3,3,2,3,3,3,3,44,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1,1,58,2,1,10,1,1,1,4,2,3,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,3,3,1,1,2,2,2,3,3,3,3,3,3,3,3,3,2,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,3,1,2,2,2,50,3,3,3,3,3,2,2,43,50,29,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,2,0,1,1,1,15
88,1,2,57,9,1,1,2,3,1,2,2,3,2,3,2,2,2,2,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,51,3,3,3,3,3,3,3,44,61,30,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,22
89,1,1,62,2,1,10,1,2,1,2,2,3,2,2,2,2,3,2,3,3,2,2,3,2,3,3,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,46,3,3,3,2,3,3,3,42,60,29,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
90,1,1,55,2,1,10,2,1,1,3,2,3,2,4,2,1,2,2,4,3,1,2,3,2,3,3,3,3,3,2,3,3,3,3,4,3,3,2,2,2,2,1,1,1,3,1,3,2,2,3,3,2,3,4,3,2,1,2,2,1,2,3,3,2,2,2,1,3,2,2,3,2,2,2,2,4,2,1,53,3,3,4,3,3,4,3,48,48,27,0,1,1,0,1,2,2,1,1,1,0,2,1,1,2,1,1,1,1,3,1,0,24
91,1,2,67,3,1,10,1,3,1,3,1,3,2,3,2,2,2,2,3,3,2,2,3,3,3,4,3,4,3,4,3,4,3,3,3,4,3,4,3,3,4,4,4,4,4,4,3,3,3,3,4,3,4,3,3,3,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,41,3,3,3,3,3,3,3,46,71,32,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4
92,1,2,63,2,1,10,1,1,1,3,1,3,2,3,2,2,2,2,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,45,3,3,3,3,3,3,3,44,60,30,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,15
93,1,1,63,2,1,10,1,2,1,2,2,3,3,2,2,2,2,1,1,3,3,2,1,1,2,2,2,2,1,3,2,2,3,1,2,2,2,1,2,3,2,3,3,3,3,2,2,1,1,2,2,1,3,2,3,1,1,2,2,2,1,4,3,3,3,2,1,3,2,4,3,2,3,2,2,3,2,3,45,2,3,3,3,4,2,3,35,44,18,0,1,1,1,0,3,2,2,2,1,0,2,1,3,2,1,2,1,1,2,1,2,31
94,1,1,70,3,1,10,1,1,1,3,1,2,1,3,2,1,2,2,4,4,2,1,3,2,3,2,4,3,3,4,3,4,4,4,4,4,3,1,3,4,4,1,3,2,1,1,3,4,3,3,3,3,4,4,4,3,1,2,1,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,38,4,3,4,3,3,3,4,47,60,34,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,16
95,1,2,58,2,1,12,2,4,1,2,2,3,2,3,2,2,2,2,3,3,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,1,2,1,1,1,2,50,3,3,3,3,3,3,3,41,59,27,0,0,1,1,1,1,2,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,15
96,1,1,56,2,1,12,1,1,3,1,2,2,3,3,2,2,3,2,3,3,3,3,2,2,2,2,3,3,2,3,3,2,3,3,3,3,2,2,2,2,3,3,3,3,2,3,3,2,2,2,2,2,3,3,2,2,1,3,2,1,3,3,3,3,3,3,2,2,3,2,3,2,2,3,2,2,4,3,52,2,3,3,2,3,2,2,36,53,23,0,2,1,0,2,2,2,2,2,2,1,1,2,1,2,1,1,2,1,1,3,2,33
97,1,1,58,2,1,12,1,1,1,1,2,3,3,3,2,2,2,2,3,3,2,2,2,2,3,3,3,3,2,3,3,2,3,2,3,3,3,2,3,3,2,2,2,2,2,2,3,3,3,3,3,2,3,3,3,2,2,2,2,2,2,2,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,50,2,3,3,3,3,3,3,42,50,28,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,26
98,1,1,58,2,1,12,1,2,1,2,2,3,2,3,3,2,3,1,3,3,1,2,2,1,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,1,2,2,2,2,2,3,2,2,2,1,2,2,2,3,2,3,2,2,2,2,3,50,3,2,3,2,4,4,3,41,57,29,0,1,1,1,1,1,2,1,1,1,0,1,1,1,2,1,2,1,1,1,1,2,24
99,1,2,61,3,1,13,1,1,1,2,2,2,2,4,1,1,1,1,1,1,2,3,4,3,4,4,4,4,4,2,3,4,4,3,4,3,4,4,4,4,4,2,1,1,1,1,4,3,3,4,3,4,4,4,4,4,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1,3,4,2,1,2,1,47,3,4,4,4,4,3,2,47,61,37,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,2,3,1,0,1,0,18
100,1,1,53,1,1,13,1,2,1,1,1,2,3,3,2,2,2,2,3,3,2,9,2,2,3,2,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,55,2,3,3,3,3,3, , ,58,28,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,19
101,1,2,62,2,1,13,1,1,1,2,2,3,2,4,1,1,2,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,2,3,4,3,3,4,3,3,4,3,3,3,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,3,46,3,4,4,3,4,3,2,48,61,33,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,2,13
102,1,1,71,2,1,13,2,2,1,3,1,3,2,3,2,2,2,2,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,1,1,2,2,2,3,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,37,3,3,3,3,3,3,3,44,56,30,0,0,1,1,1,2,2,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,19
103,1,2,72,2,1,13,2,2,1,3,1,3,2,3,2,1,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,2,36,3,3,4,3,3,3,3,46,58,30,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,8
104,1,1,52,2,2,13,1,1,1,1,2,3,2,4,1,1,1,1,4,3,1,1,4,4,4,4,4,3,4,3,4,3,4,3,4,4,4,3,3,4,4,3,3,3,2,3,4,4,3,4,4,4,4,4,4,4,1,1,1,1,1,2,2,2,2,2,1,2,1,1,2,2,2,3,1,1,4,4,56,3,4,4,4,4,4,4,57,68,39,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,2,0,0,3,3,17
105,1,1,71,2,2,13,2,2,1,2,2,1,1,1,2,1,4,3,3,3,4,1,2,3,3,2,3,4,3,1,3,2,4,4,3,3,4,1,4,4,2,4,4,2,2,1,4,2,2,2,1,2,4,3,1,1,1,2,4,2,4,4,4,2,4,4,2,4,1,2,4,3,2,2,3,3,4,4,37,4,3,4,1,2,1,4,37,58,22,0,1,3,1,3,3,3,1,3,3,1,3,0,1,3,2,1,1,2,2,3,3,43
106,1,2,60,3,2,13,1,2,1,2,2,2,3,3,2,2,3,1,3,3,2,2,2,1,2,2,3,2,2,2,3,3,3,3,3,3,3,2,3,3,2,3,3,2,2,2,3,2,3,2,2,2,3,3,3,2,1,2,2,2,1,3,4,3,3,2,2,3,1,2,4,2,2,2,2,2,2,3,48,2,3,3,2,4,3,3,38,52,25,0,1,1,1,0,2,3,2,2,1,1,2,0,1,3,1,1,1,1,1,1,2,28
107,1,2,75,2,1,14,2,1,1,3,1,4,2,3,1,1,1,1,4,3,2,1,4,3,3,3,4,4,4,3,3,4,4,4,4,4,4,2,3,3,3,1,1,1,1,1,4,3,4,4,4,3,4,4,4,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,33,3,4,4,4,4,3,4,53,58,38,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,15
108,1,1,46,2,1,14,2,1,1,1,2,3,2,3,2,2,2,1,4,3,2,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,4,4,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,62,3,3,3,3,4,3,3,47,62,34,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,18
109,1,2,58,2,1,14,1,1,1,1,2,2,2,2,2,2,2,2,3,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,1,50,3,3,3,3,3,2,3,40,60,30,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,9
110,1,2,64,2,1,14,1,1,2,2,1,2,3,3,2,2,3,2,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,2,2,3,3,2,3,3,2,3,3,3,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,44,2,3,3,2,3,2,2,37,53,27,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,15
111,1,1, ,2,1,14,2,2,1,1,2,3,2,3,2,2,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,3,3,3,2,3,3,3,44,60,30,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
112,1,1,67,3,1,14,2,1,1,2,2,3,1,4,1,1,1,1,4,4,2,2,4,4,4,4,4,2,4,2,2,2,3,3,3,3,3,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,41,4,4,4,4,4,3,3,57,51,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
113,1,1,45,2,1,14,1,2,1,2,2,3,2,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,63,3,3,3,2,3,2,2,42,59,30,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
114,1,1,65,3,1,14,2,1,1,2,1,2,2,3,2,1,1,1,3,3,2,2,3,3,3,3,3,3,3,3,4,4,4,3,3,4,3,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,1,1,1,2,1,2,2,2,2,2,2,1,1,2,2,1,1,2,1,1,1,1,43,3,3,4,4,4,3,3,47,61,30,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,10
